"PolicyNum","Year","Premium","Deduct","BCcov","Freq","Fire5","NoClaimCredit","EntityType","AlarmCredit","BCClaim"
138338,2009,49861,2500,124652899,1,0,0,5,4,46591.65
138338,2010,45666,2500,120171270,0,0,0,5,4,0
138341,2006,11653,2500,18208847,0,0,0,5,4,0
138341,2007,12091,2500,19191599,0,0,0,5,4,0
138341,2008,12286,2500,20141560,0,0,1,5,4,0
138341,2009,11005,2500,21162468,0,0,1,5,4,0
138341,2010,10666,2500,20513399,0,0,1,5,4,0
138342,2006,42188,5000,76705271,0,1,0,5,4,0
138342,2007,36331,5000,77299068,1,1,0,5,4,11269
138342,2008,35042,5000,81491471,0,1,0,5,4,0
138342,2009,34253,5000,85633064,3,1,0,5,4,6935.86
138342,2010,31205,5000,91779486,7,1,0,5,4,49007.57
138343,2006,19816,2500,45036157,0,1,0,5,4,0
138343,2007,18441,2500,48529668,0,1,0,5,4,0
138344,2006,23086,25000,67896775,0,1,0,5,4,0
138344,2007,22698,25000,73217182,0,1,0,5,4,0
138344,2008,30152,25000,97262215,0,1,1,5,4,0
138344,2009,29589,25000,102029313,0,1,1,5,4,0
138344,2010,24127,25000,109671795,0,1,1,5,4,0
138345,2006,23946,2500,30698900,0,1,0,5,4,0
138345,2007,27734,500,31878194,0,1,0,5,4,0
138345,2008,21356,2500,32856028,0,1,1,5,4,0
138345,2009,22661,2500,34862968,0,1,1,5,4,0
138345,2010,18200,2500,33092147,0,1,1,5,4,0
138346,2006,68792,15000,214978998,0,1,0,5,4,0
138346,2007,76726,15000,225666144,0,1,0,5,4,0
138346,2008,80873,15000,237861592,0,1,1,5,4,0
138346,2009,65598,15000,252302639,0,1,1,5,4,0
138346,2010,58456,15000,243565242,0,1,1,5,4,0
138347,2006,37640,5000,87533856,3,1,0,5,4,12800
138347,2007,34110,5000,81212682,4,1,0,5,4,42023.59
138347,2008,35092,5000,85589364,0,1,0,5,4,0
138347,2009,32924,5000,91457459,0,1,0,5,4,0
138347,2010,31952,5000,91294362,0,1,1,5,4,0
138348,2006,27113,5000,44447557,0,1,0,5,1,0
138348,2007,28106,5000,46843304,0,1,0,5,1,0
138348,2008,29498,5000,49162858,0,1,1,5,1,0
138348,2009,26626,5000,52207046,1,1,1,5,1,27183
138348,2010,24874,5000,50762980,1,1,0,5,1,11305.23
138349,2006,31182,1000,35841640,0,1,0,5,1,0
138349,2007,31736,1000,37781138,0,1,0,5,4,0
138349,2008,32138,1000,39677156,0,1,1,5,4,0
138350,2006,45200,5000,112999859,1,1,0,5,4,9173
138350,2007,47655,5000,119138458,3,1,0,5,4,38761.94
138350,2008,50048,5000,125120632,0,1,0,5,4,0
138350,2009,47057,5000,134448917,1,1,0,5,4,85366.01
138350,2010,44218,5000,130050100,1,1,0,5,4,217265.45
138351,2006,17082,1000,18566411,0,1,0,5,1,0
138352,2006,23223,5000,48380858,0,1,0,5,2,0
138352,2007,15873,5000,63489307,0,1,0,5,2,0
138352,2008,27426,5000,66893327,0,1,1,5,2,0
138352,2009,24360,5000,71649404,0,1,1,5,2,0
138352,2010,23525,5000,69193547,2,1,1,5,2,19799.45
138353,2006,20621,1000,27495500,1,1,0,5,1,23812.58
138353,2007,23778,500,35488533,0,1,0,5,1,0
138353,2008,21421,1000,36307801,0,1,0,5,2,0
138353,2009,19066,1000,38911211,2,1,1,5,2,13315.29
138353,2010,18915,1000,37827936,1,1,0,5,2,7098
138354,2006,11952,1000,12991558,1,1,0,5,1,29614.35
138354,2007,12003,500,15192514,0,1,0,5,1,0
138354,2008,11413,1000,15851239,0,1,0,5,4,0
138354,2009,10563,1000,17036773,0,1,1,5,4,0
138354,2010,10405,1000,16515796,0,1,1,5,4,0
138355,2006,61630,5000,106258809,1,1,0,5,1,16895
138357,2007,4524,5000,11033283,0,1,0,5,4,0
138357,2008,4694,5000,11446862,1,1,0,5,4,2186
138357,2009,4255,5000,11820883,0,1,0,5,4,0
138357,2010,3990,5000,11400015,0,1,0,5,4,0
138358,2009,7366,1000,20459113,0,1,0,5,4,0
138358,2010,8550,1000,23108414,0,1,0,5,4,0
138359,2009,13661,1000,16864263,1,1,0,5,4,5198.01
138359,2010,17721,500,14767444,1,1,0,5,4,19983.68
138360,2009,11146,1000,24769091,1,0,0,5,4,2721.78
138360,2010,11653,1000,24276715,0,0,0,5,4,0
138361,2009,7981,5000,18563248,0,0,0,5,1,0
138361,2010,10263,5000,21835875,0,0,0,5,1,0
140030,2006,5387,500,6413598,0,1,0,2,1,0
140030,2007,5106,500,6807596,0,1,0,2,1,0
140030,2008,5307,500,7370616,0,1,1,2,1,0
140030,2009,5152,500,7690988,0,1,1,2,1,0
140030,2010,4494,500,7367158,1,1,1,2,1,8418
140040,2006,8363,1000,15205350,1,1,0,2,4,5859.81
140040,2007,9091,1000,15949790,0,1,0,2,4,0
140040,2008,9215,1000,16755652,2,1,0,2,4,9984.89
140040,2009,8820,1000,17641005,2,1,0,2,4,9835
140040,2010,9440,1000,17810800,0,1,0,2,4,0
140045,2006,29545,1000,42207660,0,0,0,2,4,0
140045,2007,26632,1000,42272081,1,0,0,2,4,19895.7
140045,2008,27027,1000,45809681,0,0,0,2,4,0
140045,2009,26797,1000,48721253,0,0,0,2,4,0
140045,2010,24106,1000,51289294,0,0,1,2,4,0
140050,2006,20643,10000,43005274,0,1,0,2,4,0
140050,2007,19126,10000,46648940,0,1,0,2,4,0
140050,2008,19613,10000,49034214,0,1,1,2,4,0
140050,2009,22423,10000,56057563,2,1,1,2,4,98844.59
140050,2010,21691,10000,60251328,3,1,0,2,4,3621.6
140052,2006,7093,1000,11082659,1,0,0,2,1,15899.74
140052,2007,7116,1000,11665972,0,0,0,2,1,0
140052,2008,7198,1000,12199895,0,0,0,2,1,0
140052,2009,6633,1000,12757513,0,0,1,2,3,0
140052,2010,6761,1000,12519854,1,0,1,2,3,3773.94
140055,2006,31172,500,46525351,1,1,0,2,4,2058.16
140055,2007,41024,500,67252530,5,1,0,2,4,47421.46
140055,2008,49501,500,73882315,10,1,0,2,4,39904.97
140055,2009,48563,500,70380872,0,1,0,2,4,0
140060,2006,18689,500,24271718,2,0,0,2,4,22829.78
140060,2007,18826,500,27284506,0,0,0,2,4,0
140060,2008,19139,500,28565724,1,0,0,2,4,3882
140060,2009,18841,500,29906493,0,0,0,2,4,0
140060,2010,17647,500,31511032,0,0,0,2,4,0
140072,2006,21462,500,27516259,1,1,0,2,1,1326
140072,2007,22476,500,29967636,4,1,0,2,1,56651.66
140072,2008,22115,500,29885523,7,1,0,2,2,23306.34
140072,2009,23101,1000,39154786,9,1,0,2,4,5123.51
140072,2010,27239,1000,40654874,3,1,0,2,4,11463.92
140073,2006,107651,1000,158310074,9,1,0,2,4,16639.13
140073,2007,103183,1000,171972283,8,1,0,2,4,48137.36
140073,2008,98854,1000,179734301,12,1,0,2,4,32029.56
140073,2009,110866,1000,209180903,9,1,0,2,4,56672.76
140073,2010,87651,1000,199204751,10,1,0,2,4,31760.23
140074,2006,13338,1000,16672044,0,0,0,2,4,0
140074,2007,12280,1000,17797305,0,0,0,2,4,0
140074,2008,12915,1000,18717208,0,0,1,2,4,0
140074,2009,12524,1000,19569406,1,0,1,2,4,44008.49
140074,2010,11565,1000,20653410,0,0,0,2,4,0
140077,2006,19240,500,32608244,0,1,0,2,1,0
140077,2007,15788,2500,34320770,1,1,0,2,1,6619.56
140077,2008,16549,2500,35973419,0,1,0,2,1,0
140077,2009,16172,2500,37609959,1,1,0,2,2,6584.48
140077,2010,16979,2500,36912781,0,1,0,2,2,0
140078,2006,12964,1000,18005950,0,1,0,2,1,0
140078,2007,12033,1000,19101523,0,1,0,2,1,0
140078,2008,13107,1000,21487183,1,1,1,2,1,1836.64
140078,2009,13047,1000,22112639,0,1,0,2,1,0
140078,2010,13989,1000,26395182,0,1,0,2,4,0
140080,2006,51188,25000,155115984,8,0,0,2,4,50136.19
140080,2007,51991,25000,157547120,26,0,0,2,4,39727.29
140080,2008,47817,25000,164883962,9,0,0,2,4,17991.21
140080,2009,43665,25000,174658869,10,0,0,2,4,72492.41
140080,2010,47291,25000,175151909,16,0,0,2,4,39924.29
140082,2006,1378,500,1583576,0,1,0,2,1,0
140082,2007,1329,500,1682988,1,1,0,2,1,1236.27
140082,2008,1377,500,1764602,0,1,0,2,1,0
140082,2009,1445,500,1852192,0,1,0,2,1,0
140082,2010,1229,500,1780703,0,1,1,2,1,0
140084,2006,19247,10000,38493298,2,1,0,2,4,38645.2
140084,2007,18974,10000,41248965,4,1,0,2,4,535.4
140084,2008,18693,10000,43473188,1,1,0,2,4,4245.68
140084,2009,17290,10000,45500030,0,1,0,2,4,0
140084,2010,16286,10000,47899321,1,1,0,2,4,1800
140091,2006,17012,1000,23959900,2,1,0,2,4,2047.67
140091,2007,13479,2500,25431684,0,1,0,2,4,0
140091,2008,13384,2500,26766289,1,1,0,2,4,4366.41
140091,2009,16087,1000,27736003,0,1,0,2,4,0
140091,2010,14381,1000,29348291,1,1,0,2,4,5287.3
140098,2006,8583,500,11002634,0,1,0,2,1,0
140098,2007,8489,500,11790416,0,1,0,2,1,0
140098,2008,8701,500,12430147,0,1,1,2,1,0
140098,2009,8980,500,13013606,0,1,1,2,1,0
140098,2010,8817,500,13564901,1,1,1,2,4,2250.31
140100,2006,19399,1000,33447827,1,1,0,2,4,2876.27
140100,2007,20079,1000,35226661,2,1,0,2,4,33698.48
140100,2008,20230,1000,36782318,0,1,0,2,4,0
140100,2009,18632,1000,38815293,1,1,0,2,4,1407
140100,2010,18653,1000,38069378,3,1,0,2,4,500
140110,2006,6378,500,7971869,0,0,0,2,1,0
140110,2007,6188,500,8593662,0,0,0,2,1,0
140110,2008,5694,500,9037076,0,0,1,2,1,0
140110,2009,5842,500,9423610,0,0,1,2,1,0
140110,2010,6264,500,10798665,4,0,1,2,2,9929.65
140132,2006,10589,500,15128396,0,1,0,2,1,0
140132,2007,11017,500,15966037,0,1,0,2,1,0
140132,2008,11482,500,16639348,2,1,1,2,1,41456
140132,2009,11412,500,17556406,0,1,0,2,1,0
140132,2010,12582,500,17475830,1,1,0,2,3,1150
140140,2006,32046,2500,56220565,0,0,0,2,1,0
140140,2007,28674,2500,59736961,0,0,0,2,1,0
140140,2008,30695,2500,62642750,1,0,1,2,4,7158.15
140140,2009,32271,2500,65857995,3,0,0,2,4,17661.48
140140,2010,27782,2500,63140789,0,0,0,2,4,0
140145,2006,7993,500,8981595,2,1,0,2,4,11470
140145,2007,7231,500,9514245,0,1,0,2,4,0
140145,2008,7956,500,10752134,0,1,0,2,4,0
140145,2009,8325,500,11250395,0,1,1,2,4,0
140145,2010,7755,500,12508492,2,1,1,2,4,3575
140153,2006,8221,500,10677210,0,0,0,2,4,0
140153,2007,8144,500,11469459,0,0,0,2,4,0
140153,2008,8451,500,12072736,2,0,1,2,4,2714.92
140153,2009,9353,500,13173373,0,0,0,2,4,0
140153,2010,9975,500,15833478,0,0,0,2,4,0
140154,2006,31534,1000,37540662,6,1,0,2,4,199296.19
140154,2007,30535,1000,42409639,3,1,0,2,4,17956.54
140154,2008,28159,1000,42029655,3,1,0,2,4,18650.39
140154,2009,24816,1000,44314565,4,1,0,2,4,7763.46
140154,2010,26645,1000,47579402,6,1,0,2,4,15598.17
140155,2006,14380,500,20841263,0,1,0,2,4,0
140155,2007,14905,500,21918173,4,1,0,2,4,11203.97
140155,2008,14586,500,23152357,2,1,0,2,4,19894.29
140155,2009,14780,500,24229884,0,1,0,2,4,0
140155,2010,15597,500,23632202,2,1,0,2,3,20614.77
140160,2006,53508,25000,167212125,0,1,0,2,4,0
140160,2007,54097,25000,180321503,0,1,0,2,4,0
140160,2008,47512,25000,190047089,0,1,1,2,4,0
140160,2009,53528,25000,198251910,0,1,1,2,4,0
140160,2010,47670,25000,207259400,0,1,1,2,4,0
140170,2006,15054,500,17921765,2,0,0,2,4,3812.5
140170,2007,15468,500,18863394,3,0,0,2,4,39031.32
140170,2008,16129,500,19669934,0,0,0,2,4,0
140170,2009,14677,1000,21270521,1,0,0,2,4,5139.44
140170,2010,14544,1000,18887933,0,0,0,2,4,0
140180,2006,18420,10000,40933879,0,1,0,2,4,0
140180,2007,14713,25000,43270847,1,1,0,2,4,19700
140180,2008,13452,25000,42038402,0,1,0,2,4,0
140180,2009,11898,25000,44064912,1,1,0,2,4,24465
140180,2010,12091,25000,43181549,0,1,0,2,4,0
140190,2006,9480,500,12986329,0,0,0,2,1,0
140190,2007,12843,500,17123335,2,0,0,2,1,3147.5
140190,2008,14448,500,20066486,1,0,0,2,4,2486.6
140190,2009,14814,500,21786226,0,0,0,2,4,0
140190,2010,18406,500,27067734,2,0,0,2,4,9826.77
140200,2006,23401,500,33429819,11,1,0,2,1,66429.51
140200,2007,25752,500,35767144,2,1,0,2,1,25857.51
140200,2008,27751,500,38014808,5,1,0,2,4,55492.5
140200,2009,26741,500,40516223,8,1,0,2,4,23669.61
140200,2010,27846,500,40950094,1,1,0,2,4,2094.11
140212,2006,74155,1000,119603352,1,1,0,2,4,1716.8
140212,2007,70356,1000,130288742,1,1,0,2,4,6977
140212,2008,55555,2500,135498066,4,1,0,2,4,156927.98
140212,2009,62006,2500,144199046,3,1,0,2,4,6520
140212,2010,58349,2500,157697847,5,1,0,2,4,17198.92
140215,2006,5581,1000,5874105,0,1,0,2,1,0
140215,2007,5241,1000,6240327,0,1,0,2,1,0
140215,2008,5126,1000,6572322,0,1,1,2,1,0
140215,2009,4985,1000,6921956,0,1,1,2,1,0
140215,2010,4012,1000,6576822,0,1,1,2,1,0
140230,2006,20137,1000,33011615,0,1,0,2,1,0
140230,2007,5224,1000,14121928,0,1,0,2,1,0
140230,2008,7689,1000,14786973,0,1,1,2,1,0
140230,2009,7813,1000,15319004,0,1,1,2,4,0
140230,2010,7055,1000,16404477,0,1,1,2,4,0
140249,2006,29693,1000,50326139,8,1,0,2,4,30148.42
140249,2007,30982,1000,54354425,9,1,0,2,4,25350.54
140249,2008,33488,1000,57736974,13,1,0,2,4,77026.8
140249,2009,33335,1000,60608931,13,1,0,2,4,19699.28
140249,2010,34714,1000,69429250,10,1,0,2,4,15000.74
140250,2006,43590,5000,66044407,1,1,0,2,4,132297.74
140250,2007,41760,5000,78791038,0,1,0,2,4,0
140250,2008,40184,5000,78791038,3,1,0,2,4,1570618.76
140250,2009,45102,5000,83521997,0,1,0,2,4,0
140250,2010,43327,5000,96283300,1,1,0,2,4,997.15
140261,2006,63989,10000,136148666,1,1,0,2,4,18707
140261,2007,60105,10000,146596123,0,1,0,2,4,0
140261,2008,57812,10000,156247289,0,1,0,2,4,0
140261,2009,56771,10000,162203616,0,1,1,2,4,0
140261,2010,52432,10000,169132762,0,1,1,2,4,0
140280,2006,14004,500,17726430,1,1,0,2,3,5381.43
140280,2007,12910,500,18985614,2,1,0,2,3,2638.1
140280,2008,13950,500,19927802,2,1,0,2,3,1457.36
140280,2009,13529,500,19326727,2,1,0,2,3,5450
140280,2010,13328,500,20824294,1,1,0,2,3,1083
140290,2006,17068,10000,29428835,0,1,0,2,3,0
140290,2007,17385,10000,31608398,0,1,0,2,3,0
140290,2008,10075,10000,19375388,2,1,1,2,3,37925.44
140290,2009,8831,10000,20070092,0,1,0,2,3,0
140290,2010,10042,5000,21367191,0,1,0,2,3,0
140300,2006,135368,2500,246124874,10,1,0,2,4,44365.62
140300,2007,126815,2500,275685869,16,1,0,2,4,712351.04
140300,2008,146338,2500,304870581,18,1,0,2,4,199726.01
140300,2009,166168,2500,346183069,10,1,0,2,4,39904.49
140300,2010,156247,2500,363366666,18,1,0,2,4,143416.11
140305,2006,11484,500,15518256,0,0,0,2,1,0
140305,2007,11465,500,16616518,1,0,0,2,1,976.89
140305,2008,10668,500,17488271,3,0,0,2,1,6621.03
140305,2009,12251,500,18284798,1,0,0,2,1,1950
140305,2010,11507,500,19503378,1,0,0,2,4,7688.72
140310,2006,31576,2500,50120205,3,1,0,2,1,13789.1
140310,2007,25228,2500,48516317,0,1,0,2,1,0
140310,2008,26735,2500,52421691,0,1,0,2,1,0
140310,2009,24623,2500,54717820,0,1,1,2,1,0
140320,2006,119208,500,212873167,5,1,0,2,1,31770.88
140320,2007,117243,500,234487177,3,1,0,2,1,12027.41
140320,2008,118572,500,247026648,2,1,0,2,1,46410.08
140320,2009,124942,500,260296274,3,1,0,2,1,20454.45
140320,2010,125115,500,278032521,5,1,0,2,4,156155.56
140330,2006,19768,1000,27079787,0,0,0,2,1,0
140330,2007,20649,500,27903983,1,0,0,2,1,1324.5
140330,2008,21459,500,32513753,2,0,0,2,4,10815.8
140330,2009,22048,500,32423991,0,0,0,2,4,0
140330,2010,18315,500,32132136,1,0,0,2,4,1442.81
140331,2006,28560,500,47599122,4,1,0,2,4,14054
140331,2007,35792,500,50411451,7,1,0,2,4,16422.77
140332,2006,18151,5000,33614284,0,1,0,2,4,0
140332,2007,20869,5000,39375057,5,1,0,2,4,12307.7
140332,2008,21562,5000,41464525,1,1,0,2,4,10037.49
140332,2009,20082,5000,43657533,1,1,0,2,4,3100
140332,2010,20340,5000,44215901,2,1,0,2,4,12432.7
140335,2006,7644,2500,11942731,0,0,0,2,3,0
140335,2007,6992,2500,13191974,0,0,0,2,3,0
140335,2008,7417,2500,13995530,0,0,1,2,3,0
140335,2009,7791,2500,14699914,0,0,1,2,4,0
140335,2010,7650,2500,15936198,0,0,1,2,4,0
140337,2006,219838,5000,431054638,6,1,0,2,4,201562.02
140337,2007,180409,5000,462587336,17,1,0,2,4,141462.95
140337,2008,119765,25000,499020684,18,1,0,2,4,257494.49
140337,2009,141742,25000,524967322,15,1,0,2,4,83938.69
140337,2010,129907,25000,564810404,30,1,0,2,4,759020.97
140338,2006,40748,25000,131447749,5,1,0,2,4,16953.69
140338,2007,36247,25000,134249799,1,1,0,2,4,52516.64
140338,2008,45027,25000,145248828,2,1,0,2,4,12784.13
140338,2009,40946,25000,151653884,0,1,0,2,4,0
140338,2010,36629,25000,159257283,0,1,0,2,4,0
140339,2006,8208,1000,12825030,0,0,0,2,4,0
140339,2007,7753,1000,13602526,0,0,0,2,4,0
140339,2008,9003,1000,15795816,2,0,1,2,4,16260
140339,2009,8078,1000,16485276,0,0,0,2,4,0
140339,2010,6908,1000,15702142,1,0,0,2,4,1000
140360,2006,59538,1000,86287161,0,1,0,2,4,0
140360,2007,55380,1000,92299492,4,1,0,2,4,19444.06
140360,2008,57820,1000,98000294,4,1,0,2,4,5427.53
140360,2009,57262,1000,100460831,0,1,0,2,4,0
140360,2010,48278,1000,107284590,5,1,0,2,4,5173.14
140371,2006,9681,500,15366069,5,1,0,2,3,15246
140371,2007,12166,500,16221438,5,1,0,2,4,1857996.02
140371,2008,12175,500,16452035,3,1,0,2,4,9000
140371,2009,11987,500,17372859,8,1,0,2,4,30074.28
140371,2010,14032,500,19489399,6,1,0,2,4,20371.01
140390,2006,23262,500,30209662,0,0,0,2,4,0
140390,2007,22276,500,32284632,1,0,0,2,4,1758.19
140390,2008,22468,500,35108283,1,0,0,2,4,9120
140390,2009,23163,500,36766509,0,0,0,2,4,0
140390,2010,23583,500,38661171,1,0,0,2,4,7130
140400,2006,4329,500,5479409,0,1,0,2,1,0
140400,2007,5174,500,6719455,0,1,0,2,1,0
140400,2008,4776,500,7128512,0,1,1,2,1,0
140400,2009,4987,500,7442682,0,1,1,2,1,0
140400,2010,4612,500,7685312,0,1,1,2,4,0
140411,2006,12344,5000,26836107,0,1,0,2,4,0
140411,2007,10633,5000,28738726,0,1,0,2,4,0
140411,2008,10333,5000,30395075,0,1,1,2,4,0
140411,2009,11165,5000,31897601,0,1,1,2,4,0
140411,2010,10431,5000,35965919,1,1,1,2,4,69490
140416,2006,38056,500,51426311,3,1,0,2,4,7027.1
140416,2007,32987,1000,54978442,2,1,0,2,4,43056.19
140416,2008,33034,1000,57954844,0,1,0,2,4,0
140416,2009,36725,1000,63318531,4,1,0,2,4,14573.93
140416,2010,34131,1000,66922308,0,1,0,2,4,0
140420,2006,33776,500,51963941,0,1,0,2,4,0
140420,2007,29797,500,55180179,2,1,0,2,4,3773.22
140420,2008,33635,500,57991974,2,1,0,2,4,11215.16
140420,2009,35388,500,61013705,2,1,0,2,4,3383.66
140420,2010,31346,500,58046749,4,1,0,2,4,7324.47
140430,2006,21414,500,28938016,0,1,0,2,4,0
140430,2007,19823,500,28728457,1,1,0,2,4,283114.31
140430,2008,26834,500,39462088,1,1,0,2,4,2800
140430,2009,25769,500,42948909,4,1,0,2,4,8737.98
140430,2010,35899,500,50561201,15,1,0,2,4,131069.99
140440,2006,197109,50000,1159464353,0,1,0,2,4,0
140440,2007,184905,50000,1232700982,0,1,0,2,4,0
140440,2008,193057,50000,1287049541,1,1,1,2,4,383102.63
140440,2009,188492,50000,1346372234,1,1,0,2,4,55647.15
140440,2010,170475,50000,1420629542,0,1,0,2,4,0
140450,2006,7764,500,14932284,0,1,0,2,1,0
140450,2007,7862,500,15724598,2,1,0,2,1,1827.71
140450,2008,8463,500,16592540,0,1,0,2,1,0
140450,2009,7888,500,17528210,0,1,0,2,1,0
140450,2010,5852,2500,16720091,1,1,1,2,1,12070.94
140461,2006,27261,2500,49564538,0,1,0,2,1,0
140461,2007,24170,2500,52543249,2,1,0,2,1,20411.56
140461,2008,25929,2500,56369135,4,1,0,2,4,32639.81
140461,2009,28197,2500,58744108,0,1,0,2,4,0
140461,2010,23970,2500,57070715,3,1,0,2,4,117493.84
140465,2006,6109,500,7635667,0,1,0,2,1,0
140465,2007,5291,500,8016090,2,1,0,2,1,2749.8
140465,2008,5485,500,8310650,4,1,0,2,1,13491.77
140465,2009,5380,500,8676437,0,1,0,2,1,0
140465,2010,5495,500,8201530,2,1,0,2,2,3445.29
140467,2006,22147,2500,38183372,4,0,0,2,1,5934.68
140467,2007,21853,2500,41230748,0,0,0,2,1,0
140467,2008,22029,2500,43192894,0,0,0,2,1,0
140467,2009,23637,2500,45455628,0,0,1,2,1,0
140467,2010,16982,15000,49946835,3,0,1,2,4,33175.2
140468,2006,11318,500,15502301,1,0,0,2,4,1164.99
140468,2007,10984,500,16642735,3,0,0,2,4,47881.23
140468,2008,12585,500,17479248,3,0,0,2,4,10035.14
140468,2009,12783,500,18262458,3,0,0,2,4,15713.45
140468,2010,9347,1000,17637172,0,0,0,2,4,0
140470,2006,34099,10000,92159558,0,1,0,2,4,0
140470,2007,36546,10000,110746712,1,1,0,2,4,31819.88
140470,2008,41430,10000,121853630,0,1,0,2,4,0
140470,2009,42204,10000,127894509,0,1,0,2,4,0
140470,2010,35227,10000,121472014,0,1,1,2,4,0
140471,2006,12122,500,16381287,0,1,0,2,1,0
140471,2007,12010,500,17924395,3,1,0,2,1,3843.42
140471,2008,12916,500,17937727,5,1,0,2,1,10681.06
140471,2009,13712,500,19313119,0,1,0,2,1,0
140471,2010,12100,500,18615101,3,1,0,2,2,10064.22
140472,2006,45440,500,70999783,9,1,0,2,1,11985.62
140472,2007,47131,500,74811594,6,1,0,2,1,19017.67
140472,2008,49358,500,78347492,4,1,0,2,1,13380.39
140472,2009,47818,500,83891241,3,1,0,2,4,5593.49
140472,2010,48714,500,82566812,8,1,0,2,4,39132.96
140476,2006,19168,5000,28187154,1,1,0,2,1,943.08
140476,2007,17499,5000,30171217,0,1,0,2,1,0
140476,2008,19674,5000,34514781,0,1,0,2,1,0
140476,2009,18239,5000,35073141,1,1,1,2,4,1141.67
140476,2010,18069,5000,39278611,1,1,0,2,4,4676.95
140480,2006,10623,10000,24145829,0,1,0,2,1,0
140480,2007,11054,10000,25707898,0,1,0,2,1,0
140480,2008,11101,10000,27075444,0,1,1,2,1,0
140480,2009,9664,10000,28422039,1,1,1,2,1,21595
140480,2010,9730,10000,27030422,0,1,0,2,4,0
140485,2006,17949,15000,44874833,0,1,0,2,1,0
140485,2007,19905,15000,52380796,1,1,0,2,1,1100
140485,2008,21050,15000,55394674,0,1,0,2,1,0
140485,2009,20493,15000,58553672,0,1,0,2,1,0
140485,2010,22645,15000,59593395,1,1,1,2,4,276172.2
140510,2006,20680,1000,22726060,0,1,0,2,4,0
140510,2007,14635,1000,20048209,0,1,0,2,4,0
140510,2008,12248,1000,20414331,2,1,1,2,4,34493.87
140510,2009,11457,1000,21216664,1,1,0,2,4,6375.66
140510,2010,12430,1000,20376520,3,1,0,2,4,19532.67
140511,2006,16691,1000,28291410,0,1,0,2,4,0
140511,2007,13070,1000,25135147,1,1,0,2,4,14089.14
140511,2008,14781,1000,26395549,3,1,0,2,4,2889.6
140511,2009,15210,1000,27655492,0,1,0,2,4,0
140520,2006,25544,500,36491376,1,0,0,2,4,3974
140520,2007,26928,500,39025648,4,0,0,2,4,13639.85
140520,2008,36082,500,50113585,2,0,0,2,4,2440
140520,2009,39047,500,52766364,2,0,0,2,4,5845.21
140520,2010,34247,500,58046426,3,0,0,2,4,6233.89
140530,2006,89531,10000,241974160,3,1,0,2,4,58490.61
140530,2007,88397,5000,259991538,3,1,0,2,4,40623.99
140530,2008,91179,5000,268171372,1,1,0,2,4,9035.17
140530,2009,84834,5000,282780065,3,1,0,2,4,26335.36
140530,2010,78204,5000,269670999,6,1,0,2,4,35720.65
140534,2006,7567,500,8501975,0,0,0,2,1,0
140534,2007,6789,500,9051741,0,0,0,2,1,0
140534,2008,6949,500,9518976,1,0,1,2,1,2844.76
140534,2009,7142,500,9919956,0,0,0,2,1,0
140534,2010,6156,500,9326157,0,0,0,2,1,0
140540,2006,6758,500,8553849,0,1,0,2,4,0
140540,2007,5713,500,9066687,0,1,0,2,4,0
140540,2008,6189,500,9521600,1,1,1,2,4,845.81
140540,2009,5968,500,9946157,0,1,0,2,4,0
140540,2010,5402,500,9475049,0,1,0,2,4,0
140545,2006,12976,500,20275887,0,1,0,2,1,0
140545,2007,13978,500,21505732,4,1,0,2,1,7480.99
140545,2008,14734,500,22667663,1,1,0,2,1,2383.04
140545,2009,14348,500,23914058,3,1,0,2,4,2617.25
140545,2010,14333,500,23116700,4,1,0,2,4,31252.89
140550,2006,16134,10000,40335012,0,0,0,2,1,0
140550,2007,16575,10000,42500345,1,0,0,2,1,1950
140550,2008,18150,10000,46539885,0,0,0,2,1,0
140550,2009,18326,10000,52359463,1,0,0,2,4,1668.6
140550,2010,18027,10000,50075787,0,0,0,2,4,0
140561,2006,50973,1000,69827440,0,1,0,2,4,0
140561,2007,50070,1000,79475087,4,1,0,2,4,7752.11
140561,2008,36989,5000,84064999,5,1,0,2,4,45183.01
140561,2009,38861,5000,88321010,0,1,0,2,4,0
140561,2010,35104,5000,92377837,0,1,0,2,4,0
140570,2006,28027,1000,49170110,1,1,0,2,4,1670
140570,2007,28325,1000,51500344,0,1,0,2,4,0
140570,2008,28541,1000,53852283,0,1,0,2,4,0
140570,2009,24147,1000,53659879,5,1,1,2,4,285038.04
140570,2010,26672,1000,56747321,2,1,0,2,4,2847
140575,2006,15805,500,19511451,2,1,0,2,4,6673.23
140575,2007,14584,500,20834867,3,1,0,2,4,9551.82
140575,2008,15895,500,22706099,0,1,0,2,4,0
140575,2009,15756,500,22835789,3,1,0,2,4,5898.19
140575,2010,15194,500,24116735,5,1,0,2,4,179450.31
140578,2006,17784,5000,34201524,0,1,0,2,4,0
140578,2007,16821,5000,35789398,0,1,0,2,4,0
140578,2008,17192,5000,37374954,0,1,1,2,4,0
140578,2009,16216,5000,39552356,0,1,1,2,4,0
140578,2010,16569,5000,39448094,0,1,1,2,4,0
140580,2006,34206,2500,46857292,0,0,0,2,4,0
140580,2007,29917,2500,49860558,0,0,0,2,4,0
140580,2008,31098,2500,53618124,2,0,1,2,4,8700.07
140590,2006,49100,500,64604391,11,0,0,2,1,21372.68
140590,2007,46848,500,68893232,14,0,0,2,1,21221.23
